Format Version,1.23,Take Name,Take 2024-02-12 06.50.51 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-02-12 06.50.51.571 PM,Capture Start Frame,3754123,Total Frames in Take,6048,Total Exported Frames,6048,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4939,49.390000,,,,1.455256,0.335573,-0.051391,,,,1.334082,0.330298,0.189485,0.736348,0.326632,0.905629,0.656868,0.329754,0.911519,0.497645,0.336649,0.922959,0.599780,0.343654,0.675260,0.577682,0.333610,0.917028,0.562403,0.345804,-0.180647,0.470433,0.347377,-0.141182,0.421530,0.353830,-0.379417,-0.432333,0.343811,-0.378364,-0.566285,0.356385,-0.609487,-0.491270,0.345145,-0.374057,-0.550682,0.346082,-0.370446,-0.610581,0.347710,-0.366815,-0.669736,0.348183,-0.363009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.089581,0.543065,0.177751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4940,49.400000,1.573366,0.326028,0.189294,1.454199,0.332871,-0.049638,,,,1.335051,0.330357,0.189628,0.736340,0.326635,0.905636,0.656837,0.329761,0.911530,0.497599,0.336650,0.922987,0.599724,0.343650,0.675231,0.577677,0.333623,0.917063,0.562464,0.345707,-0.180739,0.470519,0.347384,-0.141237,0.421466,0.353802,-0.379440,-0.432342,0.343797,-0.378389,-0.566268,0.356378,-0.609496,-0.491273,0.345175,-0.374086,-0.550630,0.346047,-0.370440,-0.610591,0.347734,-0.366833,-0.669662,0.348177,-0.363012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.090535,0.542991,0.177866,1.478157,0.377857,0.236261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4941,49.410000,,,,1.457595,0.335457,-0.051022,,,,1.335933,0.330294,0.189596,0.736331,0.326658,0.905639,0.656837,0.329773,0.911529,0.497588,0.336630,0.922986,0.599738,0.343646,0.675248,0.577636,0.333619,0.917040,0.562503,0.345705,-0.180775,0.470537,0.347402,-0.141270,0.421496,0.353846,-0.379451,-0.432305,0.343796,-0.378389,-0.566254,0.356398,-0.609498,-0.491256,0.345174,-0.374099,-0.550381,0.346287,-0.370428,-0.610581,0.347748,-0.366806,-0.669631,0.348132,-0.362999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.091262,0.543025,0.178023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4942,49.420000,1.574774,0.326104,0.189975,1.456409,0.332799,-0.049494,,,,1.336665,0.330285,0.189605,0.736282,0.326612,0.905631,0.656792,0.329762,0.911492,0.497580,0.336607,0.922990,0.599694,0.343665,0.675226,0.577649,0.333619,0.917048,0.562478,0.345719,-0.180748,0.470498,0.347382,-0.141269,0.421597,0.353803,-0.379500,-0.432292,0.343805,-0.378377,-0.566232,0.356369,-0.609489,-0.491227,0.345149,-0.374086,-0.550304,0.346193,-0.370459,-0.610535,0.347718,-0.366817,-0.669624,0.348189,-0.362982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.092017,0.543119,0.178212,1.479920,0.377704,0.236464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4943,49.430000,,,,1.459719,0.335363,-0.050590,,,,1.337316,0.330284,0.189639,0.736296,0.326669,0.905620,0.656695,0.329668,0.911453,0.497521,0.336632,0.922925,0.599724,0.343656,0.675234,0.577594,0.333606,0.917009,0.562429,0.345727,-0.180704,0.470452,0.347411,-0.141229,0.421517,0.353839,-0.379593,-0.432291,0.343794,-0.378356,-0.566227,0.356382,-0.609481,-0.491190,0.345139,-0.374053,-0.550325,0.346198,-0.370453,-0.610503,0.347711,-0.366798,-0.669610,0.348158,-0.362984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.093756,0.542757,0.178566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4944,49.440000,1.576290,0.326117,0.190914,,,,,,,1.338204,0.330424,0.189686,0.736240,0.326601,0.905608,0.656711,0.329712,0.911448,0.497554,0.336654,0.922937,0.599671,0.343627,0.675195,0.577558,0.333650,0.916978,0.562425,0.345713,-0.180702,0.470484,0.347392,-0.141231,0.421534,0.353776,-0.379459,-0.432266,0.343801,-0.378377,-0.566203,0.356378,-0.609475,-0.491200,0.345162,-0.374057,-0.550578,0.346065,-0.370439,-0.610508,0.347692,-0.366791,-0.669584,0.348139,-0.362960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.094502,0.542828,0.178810,1.450915,0.330392,0.186622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4945,49.450000,,,,1.460091,0.332727,-0.048658,,,,1.339235,0.330450,0.189821,0.736277,0.326634,0.905590,0.656703,0.329694,0.911451,0.497562,0.336622,0.922929,0.599688,0.343646,0.675193,0.577572,0.333640,0.916990,0.562501,0.345696,-0.180765,0.470537,0.347391,-0.141226,0.421487,0.353860,-0.379446,-0.432292,0.343800,-0.378359,-0.566238,0.356371,-0.609452,-0.491188,0.345162,-0.374036,-0.550593,0.346065,-0.370416,-0.609691,0.346627,-0.366688,-0.669579,0.348154,-0.362949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.095619,0.542965,0.178972,1.457721,0.327878,0.190240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4946,49.460000,1.578435,0.325913,0.191742,1.461305,0.332710,-0.048396,,,,1.340412,0.330416,0.190014,0.736333,0.326664,0.905588,0.656575,0.329490,0.911700,0.497570,0.336624,0.922923,0.599686,0.343648,0.675177,0.577623,0.333605,0.916973,0.562527,0.345664,-0.180773,0.470571,0.347376,-0.141253,0.421558,0.353803,-0.379460,-0.432271,0.343779,-0.378347,-0.566270,0.356390,-0.609454,-0.491199,0.345171,-0.374050,-0.550348,0.346271,-0.370374,-0.610510,0.347697,-0.366747,-0.669577,0.348119,-0.362925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.096375,0.543162,0.179198,1.458789,0.327891,0.190423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4947,49.470000,1.579879,0.326006,0.191841,,,,,,,1.341646,0.330333,0.190217,0.736330,0.326619,0.905555,0.656640,0.329495,0.911709,0.497647,0.336612,0.922975,0.599681,0.343625,0.675170,0.577643,0.333606,0.916991,0.562531,0.345705,-0.180741,0.470565,0.347378,-0.141259,0.421636,0.353823,-0.379491,-0.432295,0.343817,-0.378330,-0.566291,0.356378,-0.609450,-0.491211,0.345127,-0.374002,-0.550363,0.346251,-0.370368,-0.609698,0.346629,-0.366668,-0.669630,0.348143,-0.362917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.097193,0.543255,0.179272,1.454904,0.330078,0.186879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4948,49.480000,,,,1.463304,0.332815,-0.048287,,,,1.343034,0.330390,0.190557,0.736366,0.326616,0.905550,0.656659,0.329465,0.911726,0.497658,0.336618,0.922960,0.599708,0.343627,0.675183,0.577681,0.333589,0.917003,0.562464,0.345681,-0.180703,0.470490,0.347367,-0.141267,0.421620,0.353840,-0.379637,-0.432318,0.343775,-0.378341,-0.566314,0.356389,-0.609438,-0.491228,0.345163,-0.374009,-0.550611,0.346029,-0.370397,-0.607654,0.345551,-0.367302,-0.669639,0.348120,-0.362896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.097822,0.543441,0.179250,1.462077,0.327846,0.190427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4949,49.490000,1.582406,0.325938,0.191157,1.463973,0.332740,-0.048347,,,,1.344319,0.330475,0.190976,0.736369,0.326601,0.905575,0.656701,0.329489,0.911740,0.497698,0.336584,0.923013,0.599746,0.343660,0.675233,0.577712,0.333617,0.917020,0.562404,0.345710,-0.180676,0.470437,0.347380,-0.141187,0.421538,0.353783,-0.379355,-0.432342,0.343784,-0.378326,-0.566333,0.356378,-0.609438,-0.491268,0.345153,-0.374020,-0.550624,0.346053,-0.370399,-0.607628,0.345499,-0.367312,-0.669677,0.348118,-0.362920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.098040,0.543753,0.179460,1.463248,0.327973,0.190586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950,49.500000,1.577802,0.328221,0.186964,,,,,,,1.345597,0.330330,0.191364,0.736378,0.326589,0.905565,0.656704,0.329487,0.911759,0.497711,0.336613,0.923005,0.599757,0.343665,0.675216,0.577735,0.333600,0.917032,0.562422,0.345678,-0.180761,0.470502,0.347366,-0.141230,0.421412,0.353763,-0.379391,-0.432328,0.343819,-0.378293,-0.566373,0.356430,-0.609413,-0.491283,0.345173,-0.374024,-0.550672,0.346054,-0.370385,-0.609776,0.346603,-0.366655,-0.669650,0.348076,-0.362944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.099183,0.543400,0.179414,1.458907,0.330259,0.187218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4951,49.510000,1.584646,0.325799,0.190163,1.464828,0.332700,-0.048312,,,,1.346684,0.330442,0.191638,0.736416,0.326615,0.905574,0.656717,0.329483,0.911770,0.497752,0.336580,0.923009,0.599762,0.343596,0.675198,0.577738,0.333586,0.917041,0.562459,0.345701,-0.180813,0.470522,0.347380,-0.141266,0.421385,0.353790,-0.379426,-0.432349,0.343797,-0.378317,-0.566374,0.356448,-0.609441,-0.491286,0.345158,-0.374036,-0.550657,0.346064,-0.370398,-0.610609,0.347697,-0.366763,-0.669704,0.348099,-0.362933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.099509,0.543548,0.179426,1.459622,0.330568,0.187083,1.489212,0.377376,0.237161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4952,49.520000,1.585497,0.325927,0.190095,1.465168,0.332639,-0.048247,,,,1.347450,0.330522,0.191738,0.736436,0.326625,0.905601,0.656750,0.329462,0.911773,0.497729,0.336621,0.923026,0.599775,0.343646,0.675278,0.577791,0.333585,0.917077,0.562511,0.345614,-0.180905,0.470539,0.347368,-0.141288,0.421416,0.353873,-0.379584,-0.432375,0.343811,-0.378312,-0.566341,0.356381,-0.609468,-0.491290,0.345149,-0.374033,-0.550662,0.346069,-0.370408,-0.610612,0.347692,-0.366762,-0.669709,0.348146,-0.362955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.100256,0.543362,0.179288,1.466024,0.328108,0.190737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4953,49.530000,,,,1.465501,0.332658,-0.048198,,,,1.347846,0.330470,0.191769,0.736418,0.326588,0.905630,0.657333,0.328828,0.912385,0.497704,0.336596,0.923023,0.599782,0.343650,0.675268,0.577759,0.333601,0.917071,0.562421,0.345760,-0.180788,0.470486,0.347362,-0.141265,0.421496,0.353806,-0.379473,-0.432357,0.343803,-0.378316,-0.566338,0.356399,-0.609469,-0.491301,0.345154,-0.374027,-0.550663,0.346046,-0.370419,-0.610615,0.347548,-0.366806,-0.669739,0.348133,-0.362960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.100157,0.543659,0.179547,1.466425,0.328036,0.190797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4954,49.540000,1.586169,0.325841,0.190494,,,,,,,1.347978,0.330413,0.191708,0.736396,0.326609,0.905665,0.657313,0.328833,0.912424,0.497695,0.336570,0.923051,0.599775,0.343633,0.675244,0.577735,0.333593,0.917105,0.562391,0.345686,-0.180759,0.470442,0.347404,-0.141231,0.421421,0.353825,-0.379463,-0.432374,0.343824,-0.378356,-0.566334,0.356405,-0.609473,-0.491296,0.345172,-0.374064,-0.550608,0.345987,-0.370467,-0.610588,0.347524,-0.366809,-0.669744,0.348146,-0.362973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.100457,0.543627,0.179684,,,,1.490329,0.377182,0.237284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4955,49.550000,1.586048,0.325844,0.190880,1.466626,0.332437,-0.048070,,,,1.347840,0.330435,0.191395,0.736364,0.326599,0.905680,0.657249,0.328851,0.912419,0.497642,0.336631,0.923049,0.599762,0.343647,0.675310,0.577696,0.333596,0.917104,0.562363,0.345745,-0.180811,0.470496,0.347357,-0.141245,0.421363,0.353779,-0.379537,-0.432365,0.343815,-0.378355,-0.566316,0.356393,-0.609500,-0.491262,0.345163,-0.374075,-0.550621,0.346002,-0.370487,-0.610594,0.347708,-0.366821,-0.669723,0.348161,-0.362985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.101941,0.542960,0.179740,1.460518,0.330598,0.187315,1.490296,0.377199,0.237460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4956,49.560000,1.585634,0.325575,0.191164,1.467154,0.332539,-0.048079,,,,1.347619,0.330429,0.190929,0.736311,0.326589,0.905693,0.657246,0.328863,0.912456,0.497614,0.336603,0.923039,0.599751,0.343644,0.675302,0.577695,0.333596,0.917121,0.562396,0.345741,-0.180885,0.470531,0.347390,-0.141266,0.421316,0.353831,-0.379427,-0.432325,0.343810,-0.378359,-0.566301,0.356398,-0.609503,-0.491253,0.345160,-0.374094,-0.550637,0.346058,-0.370448,-0.610607,0.347729,-0.366812,-0.669687,0.348147,-0.363006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.101100,0.543405,0.179657,,,,1.490076,0.377339,0.237646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4957,49.570000,,,,1.469703,0.335230,-0.049646,,,,1.347411,0.330385,0.190578,0.736327,0.326642,0.905710,0.656660,0.329488,0.911861,0.497593,0.336621,0.923043,0.599742,0.343671,0.675320,0.577622,0.333639,0.917115,0.562420,0.345750,-0.180887,0.470545,0.347360,-0.141298,0.421331,0.353777,-0.379430,-0.432314,0.343815,-0.378396,-0.566279,0.356375,-0.609506,-0.491235,0.345129,-0.374118,-0.550572,0.346005,-0.370506,-0.610592,0.347758,-0.366826,-0.669655,0.348131,-0.363003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.102593,0.542684,0.179569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4958,49.580000,1.585346,0.325665,0.191474,,,,,,,1.347318,0.330422,0.190331,0.736302,0.326634,0.905705,0.656791,0.329752,0.911583,0.497571,0.336620,0.923053,0.599698,0.343672,0.675323,0.577634,0.333600,0.917087,0.562426,0.345770,-0.180892,0.470535,0.347391,-0.141325,0.421409,0.353826,-0.379486,-0.432321,0.343826,-0.378379,-0.566276,0.356390,-0.609521,-0.491222,0.345147,-0.374109,-0.550319,0.346230,-0.370472,-0.610767,0.347506,-0.367332,-0.669658,0.348165,-0.363022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.102676,0.542620,0.179506,,,,1.489839,0.377426,0.237741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4959,49.590000,1.585369,0.325632,0.191363,1.467687,0.332540,-0.048308,,,,1.347332,0.330344,0.190262,0.736259,0.326641,0.905725,0.656756,0.329738,0.911582,0.497535,0.336618,0.923026,0.599655,0.343657,0.675252,0.577588,0.333608,0.917084,0.562406,0.345697,-0.180849,0.470465,0.347374,-0.141325,0.421387,0.353840,-0.379655,-0.432295,0.343815,-0.378372,-0.566248,0.356400,-0.609506,-0.491215,0.345168,-0.374121,-0.550325,0.346235,-0.370488,-0.610590,0.347766,-0.366840,-0.669613,0.348163,-0.363013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.103007,0.542451,0.179251,1.460149,0.330625,0.187024,1.489864,0.377445,0.237677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4960,49.600000,1.585520,0.325586,0.191181,1.467512,0.332520,-0.048326,,,,1.347489,0.330427,0.190411,0.736268,0.326620,0.905706,0.656682,0.329677,0.911543,0.497507,0.336629,0.923007,0.599680,0.343665,0.675293,0.577550,0.333643,0.917073,0.562359,0.345738,-0.180887,0.470463,0.347394,-0.141325,0.421312,0.353850,-0.379647,-0.432284,0.343812,-0.378375,-0.566224,0.356394,-0.609506,-0.491181,0.345144,-0.374090,-0.550310,0.346228,-0.370456,-0.609719,0.346653,-0.366734,-0.669635,0.348226,-0.363049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.101782,0.543010,0.179181,,,,1.489953,0.377442,0.237606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4961,49.610000,1.585851,0.325800,0.190997,1.467196,0.332483,-0.048370,,,,1.347678,0.330386,0.190717,0.736277,0.326582,0.905650,0.656749,0.329748,0.911534,0.497553,0.336621,0.923002,0.599665,0.343638,0.675235,0.577558,0.333630,0.917048,0.562392,0.345715,-0.180997,0.470527,0.347359,-0.141349,0.421300,0.353811,-0.379496,-0.432276,0.343788,-0.378384,-0.566216,0.356396,-0.609495,-0.491190,0.345173,-0.374094,-0.550591,0.346068,-0.370447,-0.610537,0.347774,-0.366822,-0.669626,0.348190,-0.362994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.101506,0.543193,0.179253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4962,49.620000,,,,1.466838,0.332415,-0.048288,,,,1.347811,0.330337,0.191034,0.736293,0.326612,0.905638,0.656603,0.329523,0.911790,0.497595,0.336627,0.922991,0.599689,0.343638,0.675259,0.577584,0.333633,0.917065,0.562479,0.345681,-0.181019,0.470570,0.347396,-0.141373,0.421256,0.353836,-0.379640,-0.432272,0.343805,-0.378365,-0.566260,0.356382,-0.609467,-0.491174,0.345174,-0.374065,-0.550371,0.346284,-0.370398,-0.607588,0.345555,-0.367357,-0.669616,0.348181,-0.362966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.101294,0.543208,0.179285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4963,49.630000,1.586072,0.325803,0.190622,1.466451,0.332458,-0.048215,,,,1.347896,0.330344,0.191363,0.736328,0.326606,0.905603,0.656612,0.329480,0.911763,0.497631,0.336609,0.923008,0.599662,0.343638,0.675202,0.577664,0.333606,0.917023,0.562495,0.345652,-0.181015,0.470590,0.347405,-0.141413,0.421326,0.353824,-0.379665,-0.432281,0.343806,-0.378365,-0.566251,0.356391,-0.609456,-0.491209,0.345178,-0.374046,-0.550351,0.346295,-0.370383,-0.609712,0.346641,-0.366691,-0.669670,0.348231,-0.362971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.100789,0.543461,0.179515,,,,1.490266,0.377308,0.237306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4964,49.640000,1.586041,0.325796,0.190599,1.466249,0.332457,-0.048193,,,,1.347847,0.330347,0.191485,0.736326,0.326598,0.905562,0.656814,0.329719,0.911470,0.497647,0.336626,0.922987,0.599667,0.343623,0.675187,0.577697,0.333614,0.917018,0.562405,0.345738,-0.180994,0.470513,0.347376,-0.141372,0.421355,0.353831,-0.379667,-0.432303,0.343790,-0.378345,-0.566297,0.356401,-0.609449,-0.491205,0.345156,-0.374051,-0.550627,0.346061,-0.370424,-0.610541,0.347732,-0.366765,-0.669670,0.348201,-0.362938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.100719,0.543440,0.179569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4965,49.650000,,,,1.466347,0.332429,-0.048179,,,,1.347746,0.330363,0.191395,0.736352,0.326598,0.905547,0.657256,0.328853,0.912314,0.497681,0.336607,0.922976,0.599675,0.343652,0.675184,0.577717,0.333611,0.917026,0.562340,0.345710,-0.180943,0.470477,0.347415,-0.141375,0.421334,0.353864,-0.379652,-0.432304,0.343803,-0.378334,-0.566319,0.356395,-0.609453,-0.491254,0.345190,-0.374042,-0.550637,0.346073,-0.370418,-0.607637,0.345558,-0.367331,-0.669685,0.348179,-0.362943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.100676,0.543461,0.179574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4966,49.660000,1.585734,0.325816,0.190868,1.466636,0.332429,-0.048214,,,,1.347592,0.330374,0.191092,0.736405,0.326644,0.905558,0.656713,0.329495,0.911745,0.497702,0.336624,0.922989,0.599700,0.343657,0.675158,0.577723,0.333590,0.917028,0.562365,0.345748,-0.180972,0.470487,0.347383,-0.141336,0.421295,0.353747,-0.379461,-0.432347,0.343820,-0.378327,-0.566366,0.356465,-0.609428,-0.491247,0.345174,-0.374029,-0.550661,0.346101,-0.370404,-0.610572,0.347715,-0.366742,-0.669720,0.348196,-0.362928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.100917,0.543330,0.179531,,,,1.490004,0.377381,0.237484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4967,49.670000,1.585626,0.325787,0.191097,1.467050,0.332479,-0.048293,,,,1.347489,0.330356,0.190753,0.736416,0.326597,0.905560,0.656723,0.329465,0.911720,0.497746,0.336556,0.923012,0.599725,0.343658,0.675171,0.577763,0.333587,0.917032,0.562454,0.345684,-0.180998,0.470530,0.347391,-0.141348,0.421185,0.353796,-0.379576,-0.432388,0.343844,-0.378327,-0.566336,0.356362,-0.609435,-0.491297,0.345175,-0.374034,-0.550679,0.346100,-0.370411,-0.609762,0.346630,-0.366648,-0.669736,0.348161,-0.362952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.101529,0.543023,0.179233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4968,49.680000,,,,,,,,,,1.347380,0.330380,0.190400,0.736406,0.326628,0.905563,0.656755,0.329511,0.911762,0.497755,0.336573,0.923025,0.599773,0.343652,0.675233,0.577760,0.333579,0.917062,0.562419,0.345730,-0.181051,0.470562,0.347404,-0.141376,0.421213,0.353799,-0.379589,-0.432365,0.343806,-0.378338,-0.566353,0.356407,-0.609467,-0.491305,0.345180,-0.374035,-0.550709,0.346105,-0.370409,-0.610647,0.347750,-0.366774,-0.669751,0.348185,-0.362962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.102816,0.542496,0.179237,1.465950,0.328033,0.190633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4969,49.690000,1.585354,0.325644,0.191253,1.467586,0.332573,-0.048337,,,,1.347313,0.330352,0.190220,0.736435,0.326623,0.905923,0.657304,0.328806,0.912403,0.497706,0.336636,0.923005,0.599773,0.343656,0.675213,0.577763,0.333590,0.917069,0.562423,0.345761,-0.181009,0.470548,0.347398,-0.141382,0.421271,0.353853,-0.379645,-0.432409,0.343822,-0.378313,-0.566347,0.356392,-0.609482,-0.491318,0.345217,-0.374033,-0.550725,0.346096,-0.370439,-0.610794,0.347463,-0.367260,-0.669756,0.348184,-0.362984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.102971,0.542430,0.179163,,,,1.489840,0.377447,0.237646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
